,Unnamed: 0,geo_value,date,direction,issue,lag,smoothed_adj_cli,stderr,sample_size,fips,aggregate_level,state
345,39,ri,2020-02-07,0.0,2020-06-09,123,0.0,,,44,state,RI
346,40,sc,2020-02-07,0.0,2020-06-09,123,0.08682899999999999,,,45,state,SC
347,41,sd,2020-02-07,0.0,2020-06-09,123,0.0,,,46,state,SD
348,42,tn,2020-02-07,0.0,2020-06-09,123,0.309118,,,47,state,TN
349,43,tx,2020-02-07,0.0,2020-06-09,123,0.17108099999999998,,,48,state,TX
350,44,ut,2020-02-07,0.0,2020-06-09,123,0.042616,,,49,state,UT
351,45,va,2020-02-07,0.0,2020-06-09,123,0.247173,,,51,state,VA
352,46,vt,2020-02-07,0.0,2020-06-09,123,0.0,,,50,state,VT
353,47,wa,2020-02-07,0.0,2020-06-09,123,0.066219,,,53,state,WA
354,48,wi,2020-02-07,0.0,2020-06-09,123,0.100755,,,55,state,WI
355,49,wv,2020-02-07,0.0,2020-06-09,123,0.0,,,54,state,WV
356,50,wy,2020-02-07,0.0,2020-06-09,123,0.0,,,56,state,WY
357,0,ak,2020-02-08,0.0,2020-06-09,122,0.0,,,02,state,AK
358,1,al,2020-02-08,0.0,2020-06-09,122,0.048417,,,01,state,AL
359,2,ar,2020-02-08,0.0,2020-06-09,122,0.18019200000000002,,,05,state,AR
360,3,az,2020-02-08,0.0,2020-06-09,122,0.075132,,,04,state,AZ
361,4,ca,2020-02-08,0.0,2020-06-09,122,0.153721,,,06,state,CA
362,5,co,2020-02-08,0.0,2020-06-09,122,0.209213,,,08,state,CO
363,6,ct,2020-02-08,0.0,2020-06-09,122,0.182795,,,09,state,CT
364,7,dc,2020-02-08,0.0,2020-06-09,122,0.0,,,11,state,DC
365,8,de,2020-02-08,0.0,2020-06-09,122,0.0,,,10,state,DE
366,9,fl,2020-02-08,0.0,2020-06-09,122,0.144086,,,12,state,FL
367,10,ga,2020-02-08,0.0,2020-06-09,122,0.044534,,,13,state,GA
368,11,hi,2020-02-08,0.0,2020-06-09,122,0.0,,,15,state,HI
369,12,ia,2020-02-08,0.0,2020-06-09,122,0.085627,,,19,state,IA
370,13,id,2020-02-08,0.0,2020-06-09,122,0.0,,,16,state,ID
371,14,il,2020-02-08,0.0,2020-06-09,122,0.144862,,,17,state,IL
372,15,in,2020-02-08,0.0,2020-06-09,122,0.08626,,,18,state,IN
373,16,ks,2020-02-08,0.0,2020-06-09,122,0.024175,,,20,state,KS
374,17,ky,2020-02-08,0.0,2020-06-09,122,0.125223,,,21,state,KY
375,18,la,2020-02-08,0.0,2020-06-09,122,0.258623,,,22,state,LA
376,19,ma,2020-02-08,0.0,2020-06-09,122,0.024381,,,25,state,MA
377,20,md,2020-02-08,0.0,2020-06-09,122,0.29517600000000005,,,24,state,MD
378,21,me,2020-02-08,0.0,2020-06-09,122,0.0,,,23,state,ME
379,22,mi,2020-02-08,0.0,2020-06-09,122,0.267311,,,26,state,MI
380,23,mn,2020-02-08,0.0,2020-06-09,122,0.004117,,,27,state,MN
381,24,mo,2020-02-08,0.0,2020-06-09,122,0.194741,,,29,state,MO
382,25,ms,2020-02-08,0.0,2020-06-09,122,0.185353,,,28,state,MS
383,26,mt,2020-02-08,0.0,2020-06-09,122,0.0,,,30,state,MT
384,27,nc,2020-02-08,0.0,2020-06-09,122,0.041955,,,37,state,NC
385,28,nd,2020-02-08,0.0,2020-06-09,122,0.0,,,38,state,ND
386,29,ne,2020-02-08,0.0,2020-06-09,122,0.071292,,,31,state,NE
387,30,nh,2020-02-08,0.0,2020-06-09,122,0.1013,,,33,state,NH
388,31,nj,2020-02-08,0.0,2020-06-09,122,0.36304200000000003,,,34,state,NJ
389,32,nm,2020-02-08,0.0,2020-06-09,122,0.0,,,35,state,NM
390,33,nv,2020-02-08,0.0,2020-06-09,122,0.055810000000000005,,,32,state,NV
391,34,ny,2020-02-08,0.0,2020-06-09,122,0.311014,,,36,state,NY
392,35,oh,2020-02-08,0.0,2020-06-09,122,0.12576700000000002,,,39,state,OH
393,36,ok,2020-02-08,0.0,2020-06-09,122,0.089959,,,40,state,OK
394,37,or,2020-02-08,0.0,2020-06-09,122,0.010801999999999999,,,41,state,OR
395,38,pa,2020-02-08,0.0,2020-06-09,122,0.235929,,,42,state,PA
396,39,ri,2020-02-08,0.0,2020-06-09,122,0.0,,,44,state,RI
397,40,sc,2020-02-08,0.0,2020-06-09,122,0.08682899999999999,,,45,state,SC
398,41,sd,2020-02-08,0.0,2020-06-09,122,0.0,,,46,state,SD
399,42,tn,2020-02-08,0.0,2020-06-09,122,0.309086,,,47,state,TN
400,43,tx,2020-02-08,0.0,2020-06-09,122,0.174003,,,48,state,TX
401,44,ut,2020-02-08,0.0,2020-06-09,122,0.042616,,,49,state,UT
402,45,va,2020-02-08,0.0,2020-06-09,122,0.249685,,,51,state,VA
403,46,vt,2020-02-08,0.0,2020-06-09,122,0.0,,,50,state,VT
404,47,wa,2020-02-08,0.0,2020-06-09,122,0.066219,,,53,state,WA
405,48,wi,2020-02-08,0.0,2020-06-09,122,0.100755,,,55,state,WI
406,49,wv,2020-02-08,0.0,2020-06-09,122,0.0,,,54,state,WV
407,50,wy,2020-02-08,0.0,2020-06-09,122,0.0,,,56,state,WY
408,0,ak,2020-02-09,0.0,2020-06-09,121,0.0,,,02,state,AK
409,1,al,2020-02-09,0.0,2020-06-09,121,0.048417,,,01,state,AL
410,2,ar,2020-02-09,0.0,2020-06-09,121,0.18019200000000002,,,05,state,AR
411,3,az,2020-02-09,0.0,2020-06-09,121,0.07927000000000001,,,04,state,AZ
412,4,ca,2020-02-09,0.0,2020-06-09,121,0.15531,,,06,state,CA
413,5,co,2020-02-09,0.0,2020-06-09,121,0.206123,,,08,state,CO
414,6,ct,2020-02-09,0.0,2020-06-09,121,0.18221199999999999,,,09,state,CT
415,7,dc,2020-02-09,0.0,2020-06-09,121,0.0,,,11,state,DC
416,8,de,2020-02-09,0.0,2020-06-09,121,0.0,,,10,state,DE
417,9,fl,2020-02-09,0.0,2020-06-09,121,0.143783,,,12,state,FL
418,10,ga,2020-02-09,0.0,2020-06-09,121,0.044316,,,13,state,GA
419,11,hi,2020-02-09,0.0,2020-06-09,121,0.0,,,15,state,HI
420,12,ia,2020-02-09,0.0,2020-06-09,121,0.084758,,,19,state,IA
421,13,id,2020-02-09,0.0,2020-06-09,121,0.054424,,,16,state,ID
422,14,il,2020-02-09,0.0,2020-06-09,121,0.144087,,,17,state,IL
423,15,in,2020-02-09,0.0,2020-06-09,121,0.08626,,,18,state,IN
424,16,ks,2020-02-09,0.0,2020-06-09,121,0.024175,,,20,state,KS
425,17,ky,2020-02-09,0.0,2020-06-09,121,0.125223,,,21,state,KY
426,18,la,2020-02-09,0.0,2020-06-09,121,0.258171,,,22,state,LA
427,19,ma,2020-02-09,0.0,2020-06-09,121,0.024381,,,25,state,MA
428,20,md,2020-02-09,0.0,2020-06-09,121,0.29517600000000005,,,24,state,MD
429,21,me,2020-02-09,0.0,2020-06-09,121,0.0,,,23,state,ME
430,22,mi,2020-02-09,0.0,2020-06-09,121,0.267311,,,26,state,MI
431,23,mn,2020-02-09,0.0,2020-06-09,121,0.0035280000000000003,,,27,state,MN
432,24,mo,2020-02-09,0.0,2020-06-09,121,0.193652,,,29,state,MO
433,25,ms,2020-02-09,0.0,2020-06-09,121,0.184315,,,28,state,MS
434,26,mt,2020-02-09,0.0,2020-06-09,121,0.0,,,30,state,MT
435,27,nc,2020-02-09,0.0,2020-06-09,121,0.041168,,,37,state,NC
436,28,nd,2020-02-09,0.0,2020-06-09,121,0.0,,,38,state,ND
437,29,ne,2020-02-09,0.0,2020-06-09,121,0.06964400000000001,,,31,state,NE
438,30,nh,2020-02-09,0.0,2020-06-09,121,0.10058099999999999,,,33,state,NH
439,31,nj,2020-02-09,0.0,2020-06-09,121,0.360526,,,34,state,NJ
440,32,nm,2020-02-09,0.0,2020-06-09,121,0.0,,,35,state,NM
441,33,nv,2020-02-09,0.0,2020-06-09,121,0.055810000000000005,,,32,state,NV
442,34,ny,2020-02-09,0.0,2020-06-09,121,0.31036199999999997,,,36,state,NY
443,35,oh,2020-02-09,0.0,2020-06-09,121,0.125527,,,39,state,OH
444,36,ok,2020-02-09,0.0,2020-06-09,121,0.089959,,,40,state,OK
445,37,or,2020-02-09,0.0,2020-06-09,121,0.009152,,,41,state,OR
446,38,pa,2020-02-09,0.0,2020-06-09,121,0.23520500000000003,,,42,state,PA
447,39,ri,2020-02-09,0.0,2020-06-09,121,0.0,,,44,state,RI
448,40,sc,2020-02-09,0.0,2020-06-09,121,0.08682899999999999,,,45,state,SC
449,41,sd,2020-02-09,0.0,2020-06-09,121,0.0,,,46,state,SD
450,42,tn,2020-02-09,0.0,2020-06-09,121,0.309086,,,47,state,TN
451,43,tx,2020-02-09,0.0,2020-06-09,121,0.173431,,,48,state,TX
452,44,ut,2020-02-09,0.0,2020-06-09,121,0.042616,,,49,state,UT
453,45,va,2020-02-09,0.0,2020-06-09,121,0.249383,,,51,state,VA
454,46,vt,2020-02-09,0.0,2020-06-09,121,0.0,,,50,state,VT
455,47,wa,2020-02-09,0.0,2020-06-09,121,0.066219,,,53,state,WA
456,48,wi,2020-02-09,0.0,2020-06-09,121,0.100755,,,55,state,WI
457,49,wv,2020-02-09,0.0,2020-06-09,121,0.0,,,54,state,WV
458,50,wy,2020-02-09,0.0,2020-06-09,121,0.0,,,56,state,WY
459,0,ak,2020-02-10,0.0,2020-06-09,120,0.0,,,02,state,AK
460,1,al,2020-02-10,0.0,2020-06-09,120,0.048417,,,01,state,AL
461,2,ar,2020-02-10,0.0,2020-06-09,120,0.18019200000000002,,,05,state,AR
462,3,az,2020-02-10,0.0,2020-06-09,120,0.078774,,,04,state,AZ
463,4,ca,2020-02-10,0.0,2020-06-09,120,0.154867,,,06,state,CA
464,5,co,2020-02-10,0.0,2020-06-09,120,0.20310899999999998,,,08,state,CO
465,6,ct,2020-02-10,0.0,2020-06-09,120,0.181687,,,09,state,CT
466,7,dc,2020-02-10,0.0,2020-06-09,120,0.0,,,11,state,DC
467,8,de,2020-02-10,0.0,2020-06-09,120,0.0,,,10,state,DE
468,9,fl,2020-02-10,0.0,2020-06-09,120,0.143539,,,12,state,FL
469,10,ga,2020-02-10,0.0,2020-06-09,120,0.044108999999999995,,,13,state,GA
470,11,hi,2020-02-10,0.0,2020-06-09,120,0.0,,,15,state,HI
471,12,ia,2020-02-10,0.0,2020-06-09,120,0.083941,,,19,state,IA
472,13,id,2020-02-10,0.0,2020-06-09,120,0.126751,,,16,state,ID
473,14,il,2020-02-10,0.0,2020-06-09,120,0.143311,,,17,state,IL
474,15,in,2020-02-10,0.0,2020-06-09,120,0.08626,,,18,state,IN
475,16,ks,2020-02-10,0.0,2020-06-09,120,0.024175,,,20,state,KS
476,17,ky,2020-02-10,0.0,2020-06-09,120,0.125223,,,21,state,KY
477,18,la,2020-02-10,0.0,2020-06-09,120,0.25807399999999997,,,22,state,LA
478,19,ma,2020-02-10,0.0,2020-06-09,120,0.024381,,,25,state,MA
479,20,md,2020-02-10,0.0,2020-06-09,120,0.29517600000000005,,,24,state,MD
480,21,me,2020-02-10,0.0,2020-06-09,120,0.0,,,23,state,ME
481,22,mi,2020-02-10,0.0,2020-06-09,120,0.267311,,,26,state,MI
482,23,mn,2020-02-10,0.0,2020-06-09,120,0.0028940000000000003,,,27,state,MN
483,24,mo,2020-02-10,0.0,2020-06-09,120,0.192796,,,29,state,MO
484,25,ms,2020-02-10,0.0,2020-06-09,120,0.183513,,,28,state,MS
485,26,mt,2020-02-10,0.0,2020-06-09,120,0.0,,,30,state,MT
486,27,nc,2020-02-10,0.0,2020-06-09,120,0.040525,,,37,state,NC
487,28,nd,2020-02-10,0.0,2020-06-09,120,0.0,,,38,state,ND
488,29,ne,2020-02-10,0.0,2020-06-09,120,0.068097,,,31,state,NE
489,30,nh,2020-02-10,0.0,2020-06-09,120,0.10058099999999999,,,33,state,NH
490,31,nj,2020-02-10,0.0,2020-06-09,120,0.36339099999999996,,,34,state,NJ
491,32,nm,2020-02-10,0.0,2020-06-09,120,0.0,,,35,state,NM
492,33,nv,2020-02-10,0.0,2020-06-09,120,0.055810000000000005,,,32,state,NV
493,34,ny,2020-02-10,0.0,2020-06-09,120,0.309814,,,36,state,NY
494,35,oh,2020-02-10,0.0,2020-06-09,120,0.125289,,,39,state,OH
495,36,ok,2020-02-10,0.0,2020-06-09,120,0.089959,,,40,state,OK
496,37,or,2020-02-10,0.0,2020-06-09,120,0.00744,,,41,state,OR
497,38,pa,2020-02-10,0.0,2020-06-09,120,0.234884,,,42,state,PA
498,39,ri,2020-02-10,0.0,2020-06-09,120,0.0,,,44,state,RI
499,40,sc,2020-02-10,0.0,2020-06-09,120,0.08682899999999999,,,45,state,SC
500,41,sd,2020-02-10,0.0,2020-06-09,120,0.0,,,46,state,SD
501,42,tn,2020-02-10,0.0,2020-06-09,120,0.309086,,,47,state,TN
502,43,tx,2020-02-10,0.0,2020-06-09,120,0.174681,,,48,state,TX
503,44,ut,2020-02-10,0.0,2020-06-09,120,0.042616,,,49,state,UT
504,45,va,2020-02-10,0.0,2020-06-09,120,0.249047,,,51,state,VA
505,46,vt,2020-02-10,0.0,2020-06-09,120,0.0,,,50,state,VT
506,47,wa,2020-02-10,0.0,2020-06-09,120,0.066219,,,53,state,WA
507,48,wi,2020-02-10,0.0,2020-06-09,120,0.100755,,,55,state,WI
508,49,wv,2020-02-10,0.0,2020-06-09,120,0.0,,,54,state,WV
509,50,wy,2020-02-10,0.0,2020-06-09,120,0.0,,,56,state,WY
510,0,ak,2020-02-11,0.0,2020-06-09,119,0.0,,,02,state,AK
511,1,al,2020-02-11,0.0,2020-06-09,119,0.048417,,,01,state,AL
512,2,ar,2020-02-11,0.0,2020-06-09,119,0.18019200000000002,,,05,state,AR
513,3,az,2020-02-11,0.0,2020-06-09,119,0.078223,,,04,state,AZ
514,4,ca,2020-02-11,0.0,2020-06-09,119,0.156141,,,06,state,CA
515,5,co,2020-02-11,0.0,2020-06-09,119,0.200287,,,08,state,CO
516,6,ct,2020-02-11,0.0,2020-06-09,119,0.18123499999999998,,,09,state,CT
517,7,dc,2020-02-11,0.0,2020-06-09,119,0.0,,,11,state,DC
518,8,de,2020-02-11,0.0,2020-06-09,119,0.0,,,10,state,DE
519,9,fl,2020-02-11,0.0,2020-06-09,119,0.14335,,,12,state,FL
520,10,ga,2020-02-11,0.0,2020-06-09,119,0.043916000000000004,,,13,state,GA
521,11,hi,2020-02-11,0.0,2020-06-09,119,0.0,,,15,state,HI
522,12,ia,2020-02-11,0.0,2020-06-09,119,0.08321100000000001,,,19,state,IA
523,13,id,2020-02-11,0.0,2020-06-09,119,0.103833,,,16,state,ID
524,14,il,2020-02-11,0.0,2020-06-09,119,0.142569,,,17,state,IL
525,15,in,2020-02-11,0.0,2020-06-09,119,0.08626,,,18,state,IN
526,16,ks,2020-02-11,0.0,2020-06-09,119,0.024175,,,20,state,KS
527,17,ky,2020-02-11,0.0,2020-06-09,119,0.125223,,,21,state,KY
528,18,la,2020-02-11,0.0,2020-06-09,119,0.25807399999999997,,,22,state,LA
529,19,ma,2020-02-11,0.0,2020-06-09,119,0.024381,,,25,state,MA
530,20,md,2020-02-11,0.0,2020-06-09,119,0.298655,,,24,state,MD
531,21,me,2020-02-11,0.0,2020-06-09,119,0.0,,,23,state,ME
532,22,mi,2020-02-11,0.0,2020-06-09,119,0.267311,,,26,state,MI
533,23,mn,2020-02-11,0.0,2020-06-09,119,0.002246,,,27,state,MN
534,24,mo,2020-02-11,0.0,2020-06-09,119,0.192455,,,29,state,MO
535,25,ms,2020-02-11,0.0,2020-06-09,119,0.18334,,,28,state,MS
536,26,mt,2020-02-11,0.0,2020-06-09,119,0.0,,,30,state,MT
537,27,nc,2020-02-11,0.0,2020-06-09,119,0.04003,,,37,state,NC
538,28,nd,2020-02-11,0.0,2020-06-09,119,0.0,,,38,state,ND
539,29,ne,2020-02-11,0.0,2020-06-09,119,0.066696,,,31,state,NE
540,30,nh,2020-02-11,0.0,2020-06-09,119,0.10058099999999999,,,33,state,NH
541,31,nj,2020-02-11,0.0,2020-06-09,119,0.362518,,,34,state,NJ
542,32,nm,2020-02-11,0.0,2020-06-09,119,0.0,,,35,state,NM
543,33,nv,2020-02-11,0.0,2020-06-09,119,0.055810000000000005,,,32,state,NV
544,34,ny,2020-02-11,0.0,2020-06-09,119,0.314315,,,36,state,NY
545,35,oh,2020-02-11,0.0,2020-06-09,119,0.12650799999999998,,,39,state,OH
546,36,ok,2020-02-11,0.0,2020-06-09,119,0.089959,,,40,state,OK
547,37,or,2020-02-11,0.0,2020-06-09,119,0.005756,,,41,state,OR
548,38,pa,2020-02-11,0.0,2020-06-09,119,0.234884,,,42,state,PA
549,39,ri,2020-02-11,0.0,2020-06-09,119,0.008984,,,44,state,RI
550,40,sc,2020-02-11,0.0,2020-06-09,119,0.08682899999999999,,,45,state,SC
551,41,sd,2020-02-11,0.0,2020-06-09,119,0.0,,,46,state,SD
552,42,tn,2020-02-11,0.0,2020-06-09,119,0.311216,,,47,state,TN
553,43,tx,2020-02-11,0.0,2020-06-09,119,0.17390999999999998,,,48,state,TX
554,44,ut,2020-02-11,0.0,2020-06-09,119,0.042616,,,49,state,UT
555,45,va,2020-02-11,0.0,2020-06-09,119,0.24869699999999997,,,51,state,VA
556,46,vt,2020-02-11,0.0,2020-06-09,119,0.0,,,50,state,VT
557,47,wa,2020-02-11,0.0,2020-06-09,119,0.066219,,,53,state,WA
558,48,wi,2020-02-11,0.0,2020-06-09,119,0.100755,,,55,state,WI
559,49,wv,2020-02-11,0.0,2020-06-09,119,0.0,,,54,state,WV
560,50,wy,2020-02-11,0.0,2020-06-09,119,0.0,,,56,state,WY
561,0,ak,2020-02-12,0.0,2020-06-09,118,0.0,,,02,state,AK
562,1,al,2020-02-12,0.0,2020-06-09,118,0.048417,,,01,state,AL
563,2,ar,2020-02-12,0.0,2020-06-09,118,0.18019200000000002,,,05,state,AR
564,3,az,2020-02-12,0.0,2020-06-09,118,0.07764800000000001,,,04,state,AZ
565,4,ca,2020-02-12,0.0,2020-06-09,118,0.15554,,,06,state,CA
566,5,co,2020-02-12,0.0,2020-06-09,118,0.197751,,,08,state,CO
567,6,ct,2020-02-12,0.0,2020-06-09,118,0.180861,,,09,state,CT
568,7,dc,2020-02-12,0.0,2020-06-09,118,0.0,,,11,state,DC
569,8,de,2020-02-12,0.0,2020-06-09,118,0.0,,,10,state,DE
570,9,fl,2020-02-12,0.0,2020-06-09,118,0.143267,,,12,state,FL
571,10,ga,2020-02-12,0.0,2020-06-09,118,0.04374,,,13,state,GA
572,11,hi,2020-02-12,0.0,2020-06-09,118,0.0,,,15,state,HI
573,12,ia,2020-02-12,0.0,2020-06-09,118,0.08259,,,19,state,IA
574,13,id,2020-02-12,0.0,2020-06-09,118,0.069641,,,16,state,ID
575,14,il,2020-02-12,0.0,2020-06-09,118,0.14188800000000001,,,17,state,IL
576,15,in,2020-02-12,0.0,2020-06-09,118,0.089936,,,18,state,IN
577,16,ks,2020-02-12,0.0,2020-06-09,118,0.024175,,,20,state,KS
578,17,ky,2020-02-12,0.0,2020-06-09,118,0.125223,,,21,state,KY
579,18,la,2020-02-12,0.0,2020-06-09,118,0.25807399999999997,,,22,state,LA
580,19,ma,2020-02-12,0.0,2020-06-09,118,0.024381,,,25,state,MA
581,20,md,2020-02-12,0.0,2020-06-09,118,0.29823299999999997,,,24,state,MD
582,21,me,2020-02-12,0.0,2020-06-09,118,0.0,,,23,state,ME
583,22,mi,2020-02-12,0.0,2020-06-09,118,0.267311,,,26,state,MI
584,23,mn,2020-02-12,0.0,2020-06-09,118,0.0016190000000000002,,,27,state,MN
585,24,mo,2020-02-12,0.0,2020-06-09,118,0.194373,,,29,state,MO
586,25,ms,2020-02-12,0.0,2020-06-09,118,0.18334,,,28,state,MS
587,26,mt,2020-02-12,0.0,2020-06-09,118,0.0,,,30,state,MT
588,27,nc,2020-02-12,0.0,2020-06-09,118,0.041692,,,37,state,NC
589,28,nd,2020-02-12,0.0,2020-06-09,118,0.0,,,38,state,ND
590,29,ne,2020-02-12,0.0,2020-06-09,118,0.074168,,,31,state,NE
591,30,nh,2020-02-12,0.0,2020-06-09,118,0.10058099999999999,,,33,state,NH
592,31,nj,2020-02-12,0.0,2020-06-09,118,0.362057,,,34,state,NJ
593,32,nm,2020-02-12,0.0,2020-06-09,118,0.0,,,35,state,NM
594,33,nv,2020-02-12,0.0,2020-06-09,118,0.055810000000000005,,,32,state,NV
595,34,ny,2020-02-12,0.0,2020-06-09,118,0.31416900000000003,,,36,state,NY
596,35,oh,2020-02-12,0.0,2020-06-09,118,0.126121,,,39,state,OH
597,36,ok,2020-02-12,0.0,2020-06-09,118,0.089959,,,40,state,OK
598,37,or,2020-02-12,0.0,2020-06-09,118,0.004182,,,41,state,OR
599,38,pa,2020-02-12,0.0,2020-06-09,118,0.234884,,,42,state,PA
600,39,ri,2020-02-12,0.0,2020-06-09,118,0.007892,,,44,state,RI
601,40,sc,2020-02-12,0.0,2020-06-09,118,0.08682899999999999,,,45,state,SC
602,41,sd,2020-02-12,0.0,2020-06-09,118,0.0,,,46,state,SD
603,42,tn,2020-02-12,0.0,2020-06-09,118,0.313656,,,47,state,TN
604,43,tx,2020-02-12,0.0,2020-06-09,118,0.173156,,,48,state,TX
605,44,ut,2020-02-12,0.0,2020-06-09,118,0.042616,,,49,state,UT
606,45,va,2020-02-12,0.0,2020-06-09,118,0.24835300000000002,,,51,state,VA
607,46,vt,2020-02-12,0.0,2020-06-09,118,0.0,,,50,state,VT
608,47,wa,2020-02-12,0.0,2020-06-09,118,0.066219,,,53,state,WA
609,48,wi,2020-02-12,0.0,2020-06-09,118,0.100755,,,55,state,WI
610,49,wv,2020-02-12,0.0,2020-06-09,118,0.0,,,54,state,WV
611,50,wy,2020-02-12,0.0,2020-06-09,118,0.0,,,56,state,WY
612,0,ak,2020-02-13,0.0,2020-06-09,117,0.0,,,02,state,AK
613,1,al,2020-02-13,0.0,2020-06-09,117,0.048417,,,01,state,AL
614,2,ar,2020-02-13,0.0,2020-06-09,117,0.18019200000000002,,,05,state,AR
615,3,az,2020-02-13,0.0,2020-06-09,117,0.077081,,,04,state,AZ
616,4,ca,2020-02-13,0.0,2020-06-09,117,0.15495499999999998,,,06,state,CA
617,5,co,2020-02-13,0.0,2020-06-09,117,0.195569,,,08,state,CO
618,6,ct,2020-02-13,0.0,2020-06-09,117,0.180567,,,09,state,CT
619,7,dc,2020-02-13,0.0,2020-06-09,117,0.0,,,11,state,DC
620,8,de,2020-02-13,0.0,2020-06-09,117,0.0,,,10,state,DE
621,9,fl,2020-02-13,0.0,2020-06-09,117,0.143267,,,12,state,FL
622,10,ga,2020-02-13,0.0,2020-06-09,117,0.043588,,,13,state,GA
623,11,hi,2020-02-13,0.0,2020-06-09,117,0.0,,,15,state,HI
624,12,ia,2020-02-13,0.0,2020-06-09,117,0.082092,,,19,state,IA
625,13,id,2020-02-13,0.0,2020-06-09,117,0.057596,,,16,state,ID
626,14,il,2020-02-13,0.0,2020-06-09,117,0.141291,,,17,state,IL
627,15,in,2020-02-13,0.0,2020-06-09,117,0.08941900000000001,,,18,state,IN
628,16,ks,2020-02-13,0.0,2020-06-09,117,0.024175,,,20,state,KS
629,17,ky,2020-02-13,0.0,2020-06-09,117,0.125223,,,21,state,KY
630,18,la,2020-02-13,0.0,2020-06-09,117,0.25807399999999997,,,22,state,LA
631,19,ma,2020-02-13,0.0,2020-06-09,117,0.024381,,,25,state,MA
632,20,md,2020-02-13,0.0,2020-06-09,117,0.297766,,,24,state,MD
633,21,me,2020-02-13,0.0,2020-06-09,117,0.0,,,23,state,ME
634,22,mi,2020-02-13,0.0,2020-06-09,117,0.267311,,,26,state,MI
635,23,mn,2020-02-13,0.0,2020-06-09,117,0.001045,,,27,state,MN
636,24,mo,2020-02-13,0.0,2020-06-09,117,0.19378599999999999,,,29,state,MO
637,25,ms,2020-02-13,0.0,2020-06-09,117,0.18334,,,28,state,MS
638,26,mt,2020-02-13,0.0,2020-06-09,117,0.0,,,30,state,MT
639,27,nc,2020-02-13,0.0,2020-06-09,117,0.041219,,,37,state,NC
640,28,nd,2020-02-13,0.0,2020-06-09,117,0.0,,,38,state,ND
641,29,ne,2020-02-13,0.0,2020-06-09,117,0.07209299999999999,,,31,state,NE
642,30,nh,2020-02-13,0.0,2020-06-09,117,0.10058099999999999,,,33,state,NH
643,31,nj,2020-02-13,0.0,2020-06-09,117,0.361498,,,34,state,NJ
644,32,nm,2020-02-13,0.0,2020-06-09,117,0.0,,,35,state,NM
645,33,nv,2020-02-13,0.0,2020-06-09,117,0.055810000000000005,,,32,state,NV
646,34,ny,2020-02-13,0.0,2020-06-09,117,0.313188,,,36,state,NY
647,35,oh,2020-02-13,0.0,2020-06-09,117,0.12573900000000002,,,39,state,OH
648,36,ok,2020-02-13,0.0,2020-06-09,117,0.097165,,,40,state,OK
649,37,or,2020-02-13,0.0,2020-06-09,117,0.00278,,,41,state,OR
650,38,pa,2020-02-13,0.0,2020-06-09,117,0.234884,,,42,state,PA
651,39,ri,2020-02-13,0.0,2020-06-09,117,0.016897,,,44,state,RI
652,40,sc,2020-02-13,0.0,2020-06-09,117,0.08682899999999999,,,45,state,SC
653,41,sd,2020-02-13,0.0,2020-06-09,117,0.0,,,46,state,SD
654,42,tn,2020-02-13,0.0,2020-06-09,117,0.31302800000000003,,,47,state,TN
655,43,tx,2020-02-13,0.0,2020-06-09,117,0.172449,,,48,state,TX
656,44,ut,2020-02-13,0.0,2020-06-09,117,0.042616,,,49,state,UT
657,45,va,2020-02-13,0.0,2020-06-09,117,0.24803000000000003,,,51,state,VA
658,46,vt,2020-02-13,0.0,2020-06-09,117,0.0,,,50,state,VT
659,47,wa,2020-02-13,0.0,2020-06-09,117,0.066219,,,53,state,WA
660,48,wi,2020-02-13,0.0,2020-06-09,117,0.100755,,,55,state,WI
661,49,wv,2020-02-13,0.0,2020-06-09,117,0.0,,,54,state,WV
662,50,wy,2020-02-13,0.0,2020-06-09,117,0.0,,,56,state,WY
663,0,ak,2020-02-14,0.0,2020-06-09,116,0.0,,,02,state,AK
664,1,al,2020-02-14,0.0,2020-06-09,116,0.048417,,,01,state,AL
665,2,ar,2020-02-14,0.0,2020-06-09,116,0.18019200000000002,,,05,state,AR
666,3,az,2020-02-14,0.0,2020-06-09,116,0.076549,,,04,state,AZ
667,4,ca,2020-02-14,0.0,2020-06-09,116,0.15818,,,06,state,CA
668,5,co,2020-02-14,0.0,2020-06-09,116,0.193778,,,08,state,CO
669,6,ct,2020-02-14,0.0,2020-06-09,116,0.18043,,,09,state,CT
670,7,dc,2020-02-14,0.0,2020-06-09,116,0.0,,,11,state,DC
671,8,de,2020-02-14,0.0,2020-06-09,116,0.0,,,10,state,DE
672,9,fl,2020-02-14,0.0,2020-06-09,116,0.14391099999999998,,,12,state,FL
673,10,ga,2020-02-14,0.0,2020-06-09,116,0.043460000000000006,,,13,state,GA
674,11,hi,2020-02-14,0.0,2020-06-09,116,0.0,,,15,state,HI
675,12,ia,2020-02-14,0.0,2020-06-09,116,0.081811,,,19,state,IA
676,13,id,2020-02-14,0.0,2020-06-09,116,0.105341,,,16,state,ID
677,14,il,2020-02-14,0.0,2020-06-09,116,0.140793,,,17,state,IL
678,15,in,2020-02-14,0.0,2020-06-09,116,0.088884,,,18,state,IN
679,16,ks,2020-02-14,0.0,2020-06-09,116,0.024175,,,20,state,KS
680,17,ky,2020-02-14,0.0,2020-06-09,116,0.132574,,,21,state,KY
681,18,la,2020-02-14,0.0,2020-06-09,116,0.25807399999999997,,,22,state,LA
